condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,word,CORRanswer,trialtype,valArous,block,corrAnsw,words,images,trialType,ValArous,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,SAMratings.thisRepN,SAMratings.thisTrialN,SAMratings.thisN,SAMratings.thisIndex,key_resp_PM.keys,key_resp_PM.rt,key_resp_PM.rtFirst,key_resp_PM.corr,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,slider_valence.response,slider_valence.rt,slider_arousal.response,slider_arousal.rt,key_resp_23.keys,key_resp_23.corr,key_resp_23.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bunny,h,2,PosL1,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,['h'],[1.0045202028704807],1.0045202028704807,1,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,cash,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,['l'],[0.33571278350427747],0.33571278350427747,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,cancer,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,['l'],[0.45205107028596103],0.45205107028596103,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,pistol,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,['l'],[0.7376374091254547],0.7376374091254547,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,cancer,d,1,Hit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,['d'],[0.6538330930052325],0.6538330930052325,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,excitement,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,['l'],[0.4866163623519242],0.4866163623519242,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bankrupt,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,['l'],[0.551284195156768],0.551284195156768,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,fight,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,['l'],[0.3516114635858685],0.3516114635858685,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bankrupt,d,1,Hit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,['d'],[0.33580306451767683],0.33580306451767683,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,demon,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,['l'],[0.43661918363068253],0.43661918363068253,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,rifle,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,['l'],[0.36929627030622214],0.36929627030622214,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,noisy,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,['l'],[0.3859602865995839],0.3859602865995839,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,afraid,h,7,NegH1,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,['l'],[0.4026571324793622],0.4026571324793622,0,0,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,noisy,d,1,Hit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,['d'],[0.45182536786887795],0.45182536786887795,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,disloyal,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,['l'],[0.2848292099079117],0.2848292099079117,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,controlling,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,['l'],[0.4017348304623738],0.4017348304623738,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,devil,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,['l'],[0.803610211936757],0.803610211936757,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bomb,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,['l'],[0.3188948790775612],0.3188948790775612,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,devil,d,1,Hit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,['d'],[0.43596259492915124],0.43596259492915124,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,ambulance,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,['l'],[0.5009064002661034],0.5009064002661034,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,erotic,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,['l'],[0.33503978012595326],0.33503978012595326,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,distressed,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,['l'],[0.5514678348554298],0.5514678348554298,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,coward,h,4,NegL1,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,"['l', 'h']","[0.2676265856716782, 1.2876853708876297]",0.2676265856716782,0,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,distressed,d,1,Hit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,['d'],[0.7017876653699204],0.7017876653699204,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,car,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,['l'],[0.36884281365200877],0.36884281365200877,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,shotgun,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,['l'],[0.41979307192377746],0.41979307192377746,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,detest,l,0,NoHit,1,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,['l'],[0.36927472590468824],0.36927472590468824,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,confident,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,l,1,3.6785752024734393,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,wolf,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,l,1,0.6366489353822544,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bunny,,,PosL1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,d,1,0.5193124285433441,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,startled,,,NeuH1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,d,1,0.48596079961862415,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,home,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,,l,1,0.6700539119774476,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,demon,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,l,1,0.7201311126118526,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,gentle,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,l,1,0.7039697970030829,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,street,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,14,,,,,,,,,,,,,,,,,,l,1,0.6523619240615517,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,afraid,,,NegH1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,l,0,0.8037692295620218,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,birthday,,,PosH1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,d,1,0.5357343277428299,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,shotgun,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,l,1,0.7707766726380214,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,coward,,,NegL1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,d,1,0.5199310581665486,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,nature,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,,,,,,,,,,,,d,0,0.6198823270387948,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,statue,,,NeuL1,,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,d,1,0.5703252679668367,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,tense,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,l,1,0.7362031731754541,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,table,,,None,,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,15,15,4,,,,,,,,,,,,,,,,,,l,1,0.7718538885237649,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,python,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,table,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,divorce,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,dollar,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,cozy,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,impair,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,divorce,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,dollar,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,python,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,cozy,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,impair,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,table,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cyclone,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['l'],[0.3524568215943873],0.3524568215943873,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bath,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['l'],[0.4024057820206508],0.4024057820206508,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dignified,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['l'],[0.33319107245188206],0.33319107245188206,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,affection,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['l'],[0.3197320298058912],0.3197320298058912,0,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,tower,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['l'],[0.4023862895555794],0.4023862895555794,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,comfort,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['l'],[0.4861998389242217],0.4861998389242217,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,affection,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['l'],[0.9365581413730979],0.9365581413730979,0,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
